Fecha,Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas,Tramo,Biogas_actual,Biogas_lag_1,Biogas_lag_2,Biogas_lag_3,Biogas_lag_7,Biogas_media_3d,Biogas_desv_3d,Biogas_media_7d,Biogas_desv_7d,Fecha_objetivo_D1,Biogas_D1,Fecha_objetivo_D3,Biogas_D3,Fecha_objetivo_D7,Biogas_D7,Fecha_objetivo_D15,Biogas_D15,Fecha_objetivo_D30,Biogas_D30,temperatura_baja_atipica,temperatura_alta_atipica,lodo_primario_atipico,tramo_observado
2020-03-09,2020,3,9,10344,15565,0,95.2,95.4,7.31,7.33,7700,25.5,0.0,0.0,5095.0,5043.0,,,,,5.08,292.0,3.96,2.4,66.8,1,66.8,55.5,76.1,50.8,79.3,66.13333333333333,10.316168539401358,66.5142857142857,10.022213423429077,2020-03-10,74.0,2020-03-12,87.7,2020-03-16,55.7,2020-03-24,73.4,2020-04-08,61.5,0,0,0,1
2020-03-10,2020,3,10,11062,13560,0,95.8,95.6,7.24,7.26,16300,21.0,0.0,0.0,5052.0,5014.0,,,,,4.07,310.0,4.1,2.87,74.0,1,74.0,66.8,55.5,76.1,66.5,65.43333333333334,9.325413306300929,67.58571428571429,10.413681477016768,2020-03-11,90.8,2020-03-13,69.8,2020-03-17,58.8,2020-03-25,80.7,2020-04-09,52.2,0,0,0,1
2020-03-11,2020,3,11,9646,17991,0,95.5,95.7,7.22,7.22,15300,20.0,0.0,0.0,5043.0,4910.0,,,,,3.6,346.0,3.97,3.3,90.8,1,90.8,74.0,66.8,55.5,75.2,77.2,12.315843454672583,69.81428571428572,13.520531125098685,2020-03-12,87.7,2020-03-14,51.4,2020-03-18,54.1,2020-03-26,64.2,2020-04-10,64.1,0,0,0,1
2020-03-12,2020,3,12,12628,22313,0,95.2,95.7,7.29,7.28,4330,21.8,0.0,0.0,5119.0,4972.0,,,,,3.4,380.0,4.4,3.25,87.7,1,87.7,90.8,74.0,66.8,74.7,84.16666666666667,8.939985085744556,71.67142857142856,15.10361041668674,2020-03-13,69.8,2020-03-15,49.3,2020-03-19,54.0,2020-03-27,38.0,2020-04-11,50.4,0,0,0,1
2020-03-13,2020,3,13,8576,18052,0,95.7,95.7,7.24,7.16,10000,23.4,0.0,0.0,5029.0,4824.0,,,,,3.11,400.0,3.89,3.3,69.8,1,69.8,87.7,90.8,74.0,50.8,82.76666666666667,11.335931074831702,74.38571428571427,12.145153844425467,2020-03-14,51.4,2020-03-16,55.7,2020-03-20,53.9,2020-03-28,37.0,2020-04-12,42.6,0,0,0,1
2020-03-14,2020,3,14,7747,19590,0,95.7,95.5,7.24,7.23,0,31.4,0.0,0.0,5352.0,5373.0,,,,,3.06,287.0,3.82,,51.4,1,51.4,69.8,87.7,90.8,76.1,69.63333333333334,18.150573911954805,70.85714285714286,14.850797637709265,2020-03-15,49.3,2020-03-17,58.8,2020-03-21,51.8,2020-03-29,31.8,2020-04-13,94.4,0,0,0,1
2020-03-15,2020,3,15,8218,18766,0,95.6,95.7,7.15,7.21,0,31.8,0.0,0.0,5260.0,5347.0,,,,,3.04,413.0,3.78,,49.3,1,49.3,51.4,69.8,87.7,55.5,56.833333333333336,11.27844551936717,69.97142857142858,16.055395176877923,2020-03-16,55.7,2020-03-18,54.1,2020-03-22,46.9,2020-03-30,43.2,2020-04-14,100.8,0,0,0,1
2020-03-16,2020,3,16,7521,15811,13036,95.6,95.6,7.28,7.27,16200,21.7,5.62,260000.0,5316.0,5378.0,,,,,3.06,384.0,3.8,3.79,55.7,1,55.7,49.3,51.4,69.8,66.8,52.13333333333333,3.262412195497846,68.38571428571429,16.94436273724772,2020-03-17,58.8,2020-03-19,54.0,2020-03-23,70.9,2020-03-31,52.2,2020-04-15,77.1,0,0,0,1
2020-03-17,2020,3,17,6856,15904,9697,95.1,95.5,7.29,7.23,7200,28.6,5.62,260000.0,5224.0,5337.0,,,,,3.12,374.0,3.64,4.32,58.8,1,58.8,55.7,49.3,51.4,74.0,54.599999999999994,4.844584605515716,66.21428571428571,17.07839069032644,2020-03-18,54.1,2020-03-20,53.9,2020-03-24,73.4,2020-04-01,63.2,2020-04-16,61.6,0,0,0,1
2020-03-18,2020,3,18,7647,15261,3823,95.8,95.9,7.29,7.28,5000,30.7,5.62,260000.0,5250.0,5311.0,,,,,3.53,737.0,3.78,4.4,54.1,1,54.1,58.8,55.7,49.3,90.8,56.20000000000001,2.389560629069692,60.97142857142857,13.539536462488199,2020-03-19,54.0,2020-03-21,51.8,2020-03-25,80.7,2020-04-02,69.1,2020-04-17,59.6,0,0,0,1
2020-03-19,2020,3,19,10460,19136,2652,95.7,95.7,7.28,7.25,0,29.0,5.62,260000.0,5214.0,5357.0,,,,,3.4,410.0,3.9,4.5,54.0,1,54.0,54.1,58.8,55.7,87.7,55.633333333333326,2.7428695436227457,56.15714285714286,6.7312349394092,2020-03-20,53.9,2020-03-22,46.9,2020-03-26,64.2,2020-04-03,55.9,2020-04-18,41.7,0,0,0,1
2020-03-20,2020,3,20,7049,18781,5810,95.5,95.9,7.33,7.26,15300,20.9,5.62,260000.0,5148.0,5347.0,,,,,3.54,336.0,3.98,4.13,53.9,1,53.9,54.0,54.1,58.8,69.8,54.0,0.09999999999932267,53.885714285714286,3.019618392793111,2020-03-21,51.8,2020-03-23,70.9,2020-03-27,38.0,2020-04-04,47.3,2020-04-19,35.8,0,0,0,1
2020-03-21,2020,3,21,7260,23096,0,95.5,95.1,7.26,7.26,0,28.3,5.62,260000.0,5018.0,5170.0,,,,,3.25,338.0,3.98,,51.8,1,51.8,53.9,54.0,54.1,51.4,53.23333333333333,1.2423096769055453,53.94285714285714,2.968084198523186,2020-03-22,46.9,2020-03-24,73.4,2020-03-28,37.0,2020-04-05,41.4,2020-04-20,43.1,0,0,0,1
2020-03-22,2020,3,22,7018,18979,0,95.6,95.6,7.23,7.25,0,33.0,5.62,260000.0,5086.0,5321.0,,,,,3.15,155.0,3.87,,46.9,1,46.9,51.8,53.9,54.0,49.3,50.86666666666667,3.592121007612774,53.6,3.653309002351958,2020-03-23,70.9,2020-03-25,80.7,2020-03-29,31.8,2020-04-06,60.4,2020-04-21,58.9,0,0,0,1
2020-03-23,2020,3,23,6776,20778,19188,95.2,95.3,7.13,7.14,20200,18.0,5.62,260000.0,5039.0,5243.0,,,,,3.43,153.6,3.83,3.3,70.9,1,70.9,46.9,51.8,53.9,55.7,56.53333333333333,12.680825420032148,55.771428571428565,7.549329834652894,2020-03-24,73.4,2020-03-26,64.2,2020-03-30,43.2,2020-04-07,64.9,2020-04-22,65.8,0,0,0,1
2020-03-24,2020,3,24,7226,22809,10231,95.9,95.5,7.04,7.03,1200,27.5,5.62,260000.0,5165.0,5285.0,,,,,3.4,378.0,3.67,3.1,73.4,1,73.4,70.9,46.9,51.8,58.8,63.73333333333334,14.63158683579242,57.857142857142854,10.10855366226329,2020-03-25,80.7,2020-03-27,38.0,2020-03-31,52.2,2020-04-08,61.5,2020-04-23,62.8,0,0,0,1
2020-03-25,2020,3,25,7415,22474,24302,95.6,95.7,7.3,7.26,16200,18.6,5.62,260000.0,4971.0,5186.0,,,,,3.41,455.0,3.85,3.28,80.7,1,80.7,73.4,70.9,46.9,54.1,75.0,5.092150822589732,61.65714285714285,13.036468993156216,2020-03-26,64.2,2020-03-28,37.0,2020-04-01,63.2,2020-04-09,52.2,2020-04-24,42.5,0,0,0,1
2020-03-26,2020,3,26,8915,19002,12458,95.7,95.4,7.33,7.27,4000,26.9,5.62,260000.0,5139.0,5259.0,,,,,3.42,167.0,3.4,3.25,64.2,1,64.2,80.7,73.4,70.9,54.0,72.76666666666667,8.268212221111316,63.11428571428572,12.600718044543928,2020-03-27,38.0,2020-03-29,31.8,2020-04-02,69.1,2020-04-10,64.1,2020-04-25,45.6,0,0,0,1
2020-03-27,2020,3,27,6840,14438,0,95.1,95.3,7.3,7.31,4200,33.7,5.62,260000.0,5196.0,5306.0,,,,,3.63,436.0,3.83,2.1,38.0,1,38.0,64.2,80.7,73.4,53.9,60.96666666666667,21.532843131675246,60.84285714285714,15.611839219308,2020-03-28,37.0,2020-03-30,43.2,2020-04-03,55.9,2020-04-11,50.4,2020-04-26,43.7,0,0,0,1
2020-03-28,2020,3,28,5890,16503,0,95.5,95.6,7.14,7.13,0,38.3,5.62,260000.0,,,,,,,4.13,232.0,4.7,,37.0,1,37.0,38.0,64.2,80.7,51.8,46.4,15.423358907838447,58.728571428571435,17.878265602467717,2020-03-29,31.8,2020-03-31,52.2,2020-04-04,47.3,2020-04-12,42.6,2020-04-27,85.7,0,0,0,1
2020-03-29,2020,3,29,4854,18332,0,95.5,95.3,7.16,7.18,0,37.0,5.62,260000.0,,,,,,,3.43,346.0,2.99,,31.8,1,31.8,37.0,38.0,64.2,46.9,35.6,3.3286633954184577,56.57142857142857,20.291436148099038,2020-03-30,43.2,2020-04-01,63.2,2020-04-05,41.4,2020-04-13,94.4,2020-04-28,89.3,0,0,0,1
2020-03-30,2020,3,30,8070,21308,4796,95.3,95.7,7.25,7.25,4398,25.4,5.62,260000.0,,,,,,,3.59,132.0,3.22,2.41,43.2,1,43.2,31.8,37.0,38.0,70.9,37.333333333333336,5.707305260219764,52.61428571428572,19.72447114385481,2020-03-31,52.2,2020-04-02,69.1,2020-04-06,60.4,2020-04-14,100.8,2020-04-29,81.7,0,0,0,1
2020-03-31,2020,3,31,9501,16196,6304,95.3,95.5,7.26,7.26,6000,27.1,5.62,260000.0,,,,,,,3.66,325.0,4.1,2.32,52.2,1,52.2,43.2,31.8,37.0,73.4,42.4,10.223502335305605,49.58571428571429,17.503564262879742,2020-04-01,63.2,2020-04-03,55.9,2020-04-07,64.9,2020-04-15,77.1,2020-04-30,62.7,0,0,0,1
2020-04-01,2020,4,1,7989,13553,12706,95.6,95.7,7.23,7.23,17000,25.1,5.62,260000.0,4954.0,5163.0,,,,,3.58,466.0,4.21,2.5,63.2,1,63.2,52.2,43.2,31.8,80.7,52.866666666666674,10.016652800877798,47.08571428571429,12.985559745531216,2020-04-02,69.1,2020-04-04,47.3,2020-04-08,61.5,2020-04-16,61.6,2020-05-01,59.0,0,0,0,1
2020-04-02,2020,4,2,11797,16101,8784,95.7,95.7,7.23,7.2,1440,23.4,6.28,260000.0,4954.0,5241.0,,,,,3.64,352.0,4.28,3.18,69.1,1,69.1,63.2,52.2,43.2,64.2,61.5,8.577295611088623,47.785714285714285,14.142421830722418,2020-04-03,55.9,2020-04-05,41.4,2020-04-09,52.2,2020-04-17,59.6,2020-05-02,74.5,0,0,0,1
2020-04-03,2020,4,3,7005,13009,3304,95.5,95.5,7.2,7.16,7983,36.8,5.25,260000.0,5029.0,5259.0,,,,,3.54,444.0,4.25,2.4,55.9,1,55.9,69.1,63.2,52.2,38.0,62.73333333333334,6.612362159874001,50.34285714285714,13.68915107458662,2020-04-04,47.3,2020-04-06,60.4,2020-04-10,64.1,2020-04-18,41.7,2020-05-03,41.0,0,0,0,1
2020-04-04,2020,4,4,7317,14790,0,,95.9,7.11,7.07,0,38.8,,260000.0,5082.0,5334.0,,,,,3.47,403.0,,,47.3,1,47.3,55.9,69.1,63.2,37.0,57.43333333333333,10.980588933811024,51.81428571428571,12.51950858612646,2020-04-05,41.4,2020-04-07,64.9,2020-04-11,50.4,2020-04-19,35.8,2020-05-04,56.9,0,0,0,1
2020-04-05,2020,4,5,6640,11871,0,95.4,95.8,7.01,7.06,0,46.4,,260000.0,5232.0,5367.0,,,,,3.34,264.0,4.25,,41.4,1,41.4,47.3,55.9,69.1,31.8,48.199999999999996,7.2917761896535875,53.18571428571429,10.288736328533949,2020-04-06,60.4,2020-04-08,61.5,2020-04-12,42.6,2020-04-20,43.1,2020-05-05,89.2,0,0,0,1
2020-04-06,2020,4,6,6687,11949,12591,95.4,95.3,7.24,7.21,15000,27.5,3.33,260000.0,5249.0,5410.0,,,,,3.44,167.0,4.2,2.72,60.4,1,60.4,41.4,47.3,55.9,43.2,49.699999999999996,9.724710792614818,55.642857142857146,9.532550750429968,2020-04-07,64.9,2020-04-09,52.2,2020-04-13,94.4,2020-04-21,58.9,2020-05-06,123.9,0,0,0,1
2020-04-07,2020,4,7,7385,14155,5038,95.7,95.5,7.25,7.21,0,32.3,2.49,260000.0,5157.0,5232.0,,,,,3.6,200.0,3.84,2.86,64.9,1,64.9,60.4,41.4,47.3,52.2,55.56666666666667,12.473304828045096,57.457142857142856,9.966754259847571,2020-04-08,61.5,2020-04-10,64.1,2020-04-14,100.8,2020-04-22,65.8,2020-05-07,155.6,0,0,0,1
2020-04-08,2020,4,8,5637,13486,8907,95.5,95.5,7.28,7.24,12400,30.6,4.21,260000.0,5286.0,5206.0,,,,,3.56,409.0,3.58,2.97,61.5,1,61.5,64.9,60.4,41.4,63.2,62.26666666666667,2.3459184413218095,57.214285714285715,9.823174736548317,2020-04-09,52.2,2020-04-11,50.4,2020-04-15,77.1,2020-04-23,62.8,2020-05-08,186.3,0,0,0,1
2020-04-09,2020,4,9,7638,13967,0,95.9,95.4,7.31,7.24,0,39.7,4.21,260000.0,5297.0,5222.0,,,,,3.66,292.0,3.41,3.5,52.2,1,52.2,61.5,64.9,60.4,69.1,59.53333333333334,6.574445477250033,54.8,8.38689453850465,2020-04-10,64.1,2020-04-12,42.6,2020-04-16,61.6,2020-04-24,42.5,2020-05-09,204.8,0,0,0,1
2020-04-10,2020,4,10,5806,13950,0,95.6,95.7,7.31,7.28,11861,43.4,1.65,260000.0,5297.0,5286.0,,,,,3.7,427.0,3.56,3.46,64.1,1,64.1,52.2,61.5,64.9,55.9,59.26666666666667,6.256463324701371,55.971428571428575,9.107819769427813,2020-04-11,50.4,2020-04-13,94.4,2020-04-17,59.6,2020-04-25,45.6,2020-05-10,202.7,0,0,0,1
2020-04-11,2020,4,11,6074,13702,0,95.3,95.7,7.22,7.21,0,43.4,,260000.0,5270.0,5318.0,,,,,3.58,157.0,3.82,,50.4,1,50.4,64.1,52.2,61.5,47.3,55.56666666666666,7.444684904905838,56.41428571428571,8.681288032588315,2020-04-12,42.6,2020-04-14,100.8,2020-04-18,41.7,2020-04-26,43.7,2020-05-11,120.0,0,0,0,1
2020-04-12,2020,4,12,5856,13671,997,95.6,95.7,7.26,7.24,0,41.8,,260000.0,5249.0,5297.0,,,,,4.03,144.0,3.85,,42.6,1,42.6,50.4,64.1,52.2,41.4,52.36666666666667,10.884086242461164,56.58571428571429,8.34054925677926,2020-04-13,94.4,2020-04-15,77.1,2020-04-19,35.8,2020-04-27,85.7,2020-05-12,75.3,0,0,0,1
2020-04-13,2020,4,13,5547,14665,8763,95.3,95.3,7.26,7.21,19500,29.6,4.47,260000.0,5286.0,5313.0,,,,,3.94,,3.79,3.34,94.4,1,94.4,42.6,50.4,64.1,60.4,62.46666666666667,27.92871879147581,61.44285714285714,16.67141837025842,2020-04-14,100.8,2020-04-16,61.6,2020-04-20,43.1,2020-04-28,89.3,2020-05-13,111.9,0,0,0,1
2020-04-14,2020,4,14,5328,14340,21183,95.2,95.6,7.19,7.18,26200,21.0,1.91,55600.0,4034.0,3877.0,,,,,3.72,393.0,3.57,4.26,100.8,1,100.8,94.4,42.6,50.4,64.9,79.26666666666667,31.915095696759806,66.57142857142857,22.43707603393055,2020-04-15,77.1,2020-04-17,59.6,2020-04-21,58.9,2020-04-29,81.7,2020-05-14,122.0,0,0,0,1
2020-04-15,2020,4,15,5834,14604,11946,95.5,95.8,7.23,7.21,6000,26.5,2.75,77550.0,3921.0,3847.0,,,,,3.79,371.0,3.26,3.18,77.1,1,77.1,100.8,94.4,42.6,61.5,90.76666666666667,12.26064163628225,68.8,22.623365502653808,2020-04-16,61.6,2020-04-18,41.7,2020-04-22,65.8,2020-04-30,62.7,2020-05-15,118.8,0,0,0,1
2020-04-16,2020,4,16,6294,13856,12876,95.9,95.8,7.27,7.21,14800,26.0,,70525.0,4290.0,3950.0,,,,,3.64,265.0,3.24,3.22,61.6,1,61.6,77.1,100.8,94.4,52.2,79.83333333333333,19.742424707551407,70.14285714285714,21.735367272631724,2020-04-17,59.6,2020-04-19,35.8,2020-04-23,62.8,2020-05-01,59.0,2020-05-16,75.3,0,0,0,1
2020-04-17,2020,4,17,5560,14128,11847,95.9,95.9,7.19,7.15,5000,27.2,2.73,77225.0,3069.0,3005.0,,,,,4.09,302.0,3.1,3.3,59.6,1,59.6,61.6,77.1,100.8,64.1,66.1,9.578622030334074,69.5,22.008710396870896,2020-04-18,41.7,2020-04-20,43.1,2020-04-24,42.5,2020-05-02,74.5,2020-05-17,61.4,0,0,0,1
2020-04-18,2020,4,18,5247,13713,0,95.2,95.7,7.14,7.1,0,45.3,,,5253.0,5263.0,,,,,3.8,209.6,3.24,,41.7,1,41.7,59.6,61.6,77.1,50.4,54.300000000000004,10.957645732546757,68.25714285714285,23.46457309384064,2020-04-19,35.8,2020-04-21,58.9,2020-04-25,45.6,2020-05-03,41.0,2020-05-18,55.7,0,0,0,1
2020-04-19,2020,4,19,5251,13781,0,95.8,95.1,7.17,7.1,0,45.1,,,5171.0,5197.0,,,,,3.39,305.0,3.24,,35.8,1,35.8,41.7,59.6,61.6,42.6,45.70000000000001,12.393950137062813,67.28571428571429,24.80621081983492,2020-04-20,43.1,2020-04-22,65.8,2020-04-26,43.7,2020-05-04,56.9,2020-05-19,101.7,0,0,0,1
2020-04-20,2020,4,20,5653,14057,7081,95.3,95.5,7.24,7.18,11900,32.0,,106600.0,5166.0,5274.0,,,,,3.61,181.0,3.48,1.85,43.1,1,43.1,35.8,41.7,59.6,94.4,40.199999999999996,3.8742741255619446,59.957142857142856,22.97062306097776,2020-04-21,58.9,2020-04-23,62.8,2020-04-27,85.7,2020-05-05,89.2,2020-05-20,98.7,0,0,0,1
2020-04-21,2020,4,21,5077,14364,5456,95.8,95.5,7.22,7.16,1700,34.5,7.28,173100.0,4809.0,4611.0,2245.0,2232.0,0.47,0.48,3.6,281.0,3.81,2.24,58.9,1,58.9,43.1,35.8,41.7,100.8,45.93333333333334,11.807765806168952,53.971428571428575,14.42263432776344,2020-04-22,65.8,2020-04-24,42.5,2020-04-28,89.3,2020-05-06,123.9,2020-05-21,78.0,0,0,0,1
2020-04-22,2020,4,22,5403,14196,11109,95.3,95.6,7.26,7.17,15000,27.9,3.91,95850.0,4949.0,4552.0,2274.0,1842.0,0.46,0.4,3.58,520.0,3.48,2.43,65.8,1,65.8,58.9,43.1,35.8,77.1,55.93333333333334,11.637153145565017,52.357142857142854,11.79560047120069,2020-04-23,62.8,2020-04-25,45.6,2020-04-29,81.7,2020-05-07,155.6,2020-05-22,62.9,0,0,0,1
2020-04-23,2020,4,23,6218,14329,0,95.6,95.4,7.27,7.21,2400,41.8,,92450.0,5027.0,4704.0,1876.0,1660.0,0.37,0.35,3.52,348.0,3.6,2.25,62.8,1,62.8,65.8,58.9,43.1,61.6,62.5,3.4597687784014246,52.528571428571425,11.959893294634657,2020-04-24,42.5,2020-04-26,43.7,2020-04-30,62.7,2020-05-08,186.3,2020-05-23,42.5,0,0,0,1
2020-04-24,2020,4,24,6219,15447,0,95.4,95.9,7.29,7.24,14500,39.6,,58650.0,4942.0,4784.0,2000.0,2183.0,0.4,0.46,4.04,409.0,3.73,2.92,42.5,1,42.5,62.8,65.8,58.9,59.6,57.03333333333333,12.675304072618298,50.08571428571428,12.02101334766588,2020-04-25,45.6,2020-04-27,85.7,2020-05-01,59.0,2020-05-09,204.8,2020-05-24,34.1,0,0,0,1
2020-04-25,2020,4,25,5746,18560,0,95.1,95.2,7.28,7.25,0,35.3,,,,,,,,,3.37,291.0,3.73,,45.6,1,45.6,42.5,62.8,65.8,41.7,50.300000000000004,10.935721283939163,50.642857142857146,11.652304084437114,2020-04-26,43.7,2020-04-28,89.3,2020-05-02,74.5,2020-05-10,202.7,2020-05-25,28.9,0,0,0,1
2020-04-26,2020,4,26,5814,13440,1590,95.6,95.6,7.24,7.22,0,41.2,,,,,,,,,3.09,286.0,3.72,,43.7,1,43.7,45.6,42.5,62.8,35.8,43.93333333333334,1.5631165450256053,51.771428571428565,10.276464094508075,2020-04-27,85.7,2020-04-29,81.7,2020-05-03,41.0,2020-05-11,120.0,2020-05-26,73.8,0,0,0,1
2020-04-27,2020,4,27,5799,13875,18439,95.3,95.6,7.18,7.18,22883,22.5,3.99,140475.0,5417.0,5470.0,1676.0,2266.0,0.31,0.41,3.26,168.0,3.6,3.23,85.7,1,85.7,43.7,45.6,42.5,43.1,58.333333333333336,23.71926080916803,57.857142857142854,15.547438925522645,2020-04-28,89.3,2020-04-30,62.7,2020-05-04,56.9,2020-05-12,75.3,2020-05-27,129.0,0,0,0,1
2020-04-28,2020,4,28,5955,14205,18409,95.3,95.6,7.21,7.19,6400,22.2,6.35,132550.0,5470.0,5242.0,1477.0,2050.0,0.27,0.39,3.43,437.0,3.31,1.78,89.3,1,89.3,85.7,43.7,45.6,58.9,72.89999999999999,25.35192300398537,62.199999999999996,19.60391117438898,2020-04-29,81.7,2020-05-01,59.0,2020-05-05,89.2,2020-05-13,111.9,2020-05-28,134.4,0,0,0,1
2020-04-29,2020,4,29,5349,14106,13744,95.7,95.6,7.25,7.23,14630,25.8,3.69,102125.0,5005.0,5075.0,2299.0,2548.0,0.46,0.5,3.4,420.0,3.19,3.0,81.7,1,81.7,89.3,85.7,43.7,65.8,85.56666666666666,3.8017539811693934,64.47142857142858,20.964471078924156,2020-04-30,62.7,2020-05-02,74.5,2020-05-06,123.9,2020-05-14,122.0,2020-05-29,89.7,0,0,0,1
2020-04-30,2020,4,30,6658,14173,6750,95.4,95.2,7.23,7.21,2541,31.1,,,5069.5585,5212.18675,2091.3,2307.1,0.41,0.44,3.24,409.0,3.8,2.92,62.7,1,62.7,81.7,89.3,85.7,62.8,77.89999999999999,13.701094846763272,64.45714285714287,20.965833884589237,2020-05-01,59.0,2020-05-03,41.0,2020-05-07,155.6,2020-05-15,118.8,2020-05-30,67.3,0,0,0,1
2020-05-01,2020,5,1,5720,13832,10304,95.8,95.5,7.2,7.15,12281,28.7,0.86,37575.0,5345.0,5297.0,2332.0,2224.0,0.44,0.42,3.08,196.0,3.0,2.69,59.0,1,59.0,62.7,81.7,89.3,42.5,67.8,12.179080425056815,66.81428571428572,18.912820041039936,2020-05-02,74.5,2020-05-04,56.9,2020-05-08,186.3,2020-05-16,75.3,2020-05-31,68.4,0,0,0,1
2020-05-02,2020,5,2,6102,13612,12681,95.2,95.8,7.1,7.09,6760,26.5,,,,,,,,,2.97,555.0,3.17,,74.5,1,74.5,59.0,62.7,81.7,45.6,65.39999999999999,8.095060222135587,70.94285714285715,16.512001407345828,2020-05-03,41.0,2020-05-05,89.2,2020-05-09,204.8,2020-05-17,61.4,2020-06-01,77.4,0,0,0,1
2020-05-03,2020,5,3,6173,13832,1,95.7,95.3,7.29,7.22,0,42.9,,,,,,,,,2.75,361.0,,,41.0,1,41.0,74.5,59.0,62.7,43.7,58.166666666666664,16.765540054926184,70.55714285714286,17.268647615728067,2020-05-04,56.9,2020-05-06,123.9,2020-05-10,202.7,2020-05-18,55.7,2020-06-02,54.5,0,0,0,1
2020-05-04,2020,5,4,6133,14104,11110,95.4,95.7,7.3,7.22,21760,27.4,4.54,,5302.0,5347.0,904.0,954.0,0.17,0.18,2.87,158.0,3.0,2.13,56.9,1,56.9,41.0,74.5,59.0,85.7,57.46666666666667,16.75718751262676,66.44285714285715,16.47198198384731,2020-05-05,89.2,2020-05-07,155.6,2020-05-11,120.0,2020-05-19,101.7,2020-06-03,39.6,0,0,0,1
2020-05-05,2020,5,5,5827,13716,14240,95.7,95.5,7.2,7.15,8408,25.4,5.19,101900.0,5242.0,5255.0,713.0,797.0,0.14,0.15,3.68,177.0,2.94,3.15,89.2,1,89.2,56.9,41.0,74.5,89.3,62.36666666666667,24.560605312844693,66.42857142857143,16.448881855181348,2020-05-06,123.9,2020-05-08,186.3,2020-05-12,75.3,2020-05-20,98.7,2020-06-04,64.8,0,0,0,1
2020-05-06,2020,5,6,5877,13866,19535,95.4,95.6,7.29,7.23,24960,21.8,1.16,179025.0,4874.0,4927.0,2141.0,2017.0,0.44,0.41,3.24,422.0,3.13,3.34,123.9,1,123.9,89.2,56.9,41.0,81.7,90.0,33.50716341321666,72.45714285714286,27.199072113024812,2020-05-07,155.6,2020-05-09,204.8,2020-05-13,111.9,2020-05-21,78.0,2020-06-05,62.2,0,0,0,1
2020-05-07,2020,5,7,7218,13788,29847,95.5,95.8,7.18,7.14,8931,16.9,1.73,36900.0,5207.0,4777.0,1477.0,2291.0,0.28,0.48,3.17,337.0,,,155.6,1,155.6,123.9,89.2,56.9,62.7,122.89999999999999,33.21129325997422,85.72857142857143,40.87247298144618,2020-05-08,186.3,2020-05-10,202.7,2020-05-14,122.0,2020-05-22,62.9,2020-06-06,59.0,0,0,0,1
2020-05-08,2020,5,8,5202,13548,22316,95.9,95.6,7.13,7.06,24328,20.9,9.27,,5257.0,5082.0,1560.0,1444.0,0.3,0.28,3.12,662.0,2.97,4.78,186.3,1,186.3,155.6,123.9,89.2,59.0,155.26666666666668,31.20133544150549,103.91428571428571,53.39867128719681,2020-05-09,204.8,2020-05-11,120.0,2020-05-15,118.8,2020-05-23,42.5,2020-06-07,61.8,0,0,0,1
2020-05-09,2020,5,9,4864,13690,18432,95.3,95.2,7.29,7.21,6576,23.2,,,,,,,,,2.72,844.0,2.85,,204.8,1,204.8,186.3,155.6,123.9,74.5,182.23333333333335,24.85082158266303,122.52857142857144,63.240011445437375,2020-05-10,202.7,2020-05-12,75.3,2020-05-16,75.3,2020-05-24,34.1,2020-06-08,81.1,0,0,0,1
2020-05-10,2020,5,10,5440,13679,7184,95.6,95.4,7.26,7.23,0,32.6,,,5103.0,4979.0,2125.0,1751.0,0.42,0.35,2.7,258.0,2.92,,202.7,1,202.7,204.8,186.3,155.6,41.0,197.9333333333333,10.129330349699925,145.62857142857143,57.79428213603013,2020-05-11,120.0,2020-05-13,111.9,2020-05-17,61.4,2020-05-25,28.9,2020-06-09,94.0,0,0,0,1
2020-05-11,2020,5,11,4752,12571,0,95.9,95.5,7.45,7.44,12688,49.5,7.65,,5873.0,5575.0,1245.0,2125.0,0.21,0.38,2.71,165.0,3.2,3.28,120.0,1,120.0,202.7,204.8,186.3,56.9,175.83333333333334,48.364484214486865,154.64285714285714,45.196491646397305,2020-05-12,75.3,2020-05-14,122.0,2020-05-18,55.7,2020-05-26,73.8,2020-06-10,130.3,0,0,0,1
2020-05-12,2020,5,12,4545,10067,10205,95.6,95.7,7.4,7.4,10547,34.6,4.74,,5843.0,5770.0,1535.0,2523.0,0.26,0.44,2.7,134.0,,3.74,75.3,1,75.3,120.0,202.7,204.8,89.2,132.66666666666666,64.6376309384351,152.65714285714284,48.71901945998977,2020-05-13,111.9,2020-05-15,118.8,2020-05-19,101.7,2020-05-27,129.0,2020-06-11,124.5,0,0,0,1
2020-05-13,2020,5,13,3597,17380,18430,95.5,95.6,7.34,7.33,13552,21.8,1.44,,5920.0,5402.0,1519.0,1884.0,0.26,0.35,2.7,364.0,1.88,3.23,111.9,1,111.9,75.3,120.0,202.7,123.9,102.39999999999999,23.816170976880475,150.94285714285712,50.09134513209704,2020-05-14,122.0,2020-05-16,75.3,2020-05-20,98.7,2020-05-28,134.4,2020-06-12,98.9,0,0,0,1
